tweet_id,ArrivalTimestamp,display_name,user_name,user_id,tweet_text,word_count_on_text,hashtags_from_text,hashtags_count,sentiment
1.59E+18,22/11/2022 12:52,Sam Kumar,Bk25221189,1.40E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,David Alexander,DavidAl03966551,1.41E+18,@waitmanb I can’t think of a single nation that has not done some very shameful things in its past. We can’t change that but we can and must learn from it and do better in future. Some nations and sporting bodies are currently more open to this principle than others.,50,,0,NEUTRAL
1.59E+18,22/11/2022 12:52,maybien,maybien7,1.58E+18,"RT @Helia_m00n: Thanks @10KWorldCup @Johnsonweb3eth Airdrop❤️‍🔥 
I’ll give it to the community! Anyone want Brazil?⚽️

To enter:
1. Follow…",19,,0,POSITIVE
1.59E+18,22/11/2022 12:52,Pulung Muhammad,LungMuhammad1,1.59E+18,"@binary_x @SecondLiveReal Great super amauzing giveaway 🔥
I hope both of you brings properity and Success to each other . Also This is great oppurtunity to those loyal Supporters. Thanks
@FirnandaObi 
@LungMuhammad1 
@Bovada_Casino",33,,0,POSITIVE
1.59E+18,22/11/2022 12:52,𝙲𝚛𝚢𝚙𝚝𝚘𝙺𝚒𝚍𝚜 2.0🍁,MeunangBuadag,9.85E+17,"RT @CoinMarketCap: Let's have some fun with #WorldCup2022 ⚽️

The floor is open for the prediction of our 2022 Champion! Comment the countr…",23,#WorldCup2022,1,POSITIVE
1.59E+18,22/11/2022 12:52,nethra sai,Mc_Nethra,8.08E+17,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:52,Citra Marwa,CitraMarwa5,1.59E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Zane,YNKxlFTyAcFixt,1.57E+18,"RT @Shiba_QatarWC: 💫𝐇𝐨𝐥𝐝𝐞𝐫 𝐁𝐞𝐧𝐞𝐟𝐢𝐭𝐬 💫

1/4 Before going public, the Shiba Qatar World Cup will start on a limited scale. Following the pre-…",23,,0,NEUTRAL
1.59E+18,22/11/2022 12:52,Jo Geissler,geissler_jo,8.17E+17,"@ThomasHitz @VirgilvDijk @Manuel_Neuer @HKane Come on.  We all understand who is ""big"" and who is  faking it.
#IranSoccerTeam   #Gratismut",19,#IranSoccerTeam #Gratismut,2,NEUTRAL
1.59E+18,22/11/2022 12:52,Andika Dwi,AndikaDwi00,1.59E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Pemburu Erwin,abglevai,1.37E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Josh Gram,JoshGram11,1.59E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,SingcoNgo,NgoSingco,1.47E+18,"RT @RoadQatar_WC: ☁️WELCOME TO THE ROADQATAR - AIRDROP CAMPAIGN☁️

⚽️Let's accompany ROADQATAR in the real “Road to Qatar"" of WORLD CUP 202…",22,,0,NEUTRAL
1.59E+18,22/11/2022 12:52,Aarushi Ign,ign_aarushi,115557156,"RT @Unimoni_India: 𝐏𝐫𝐞𝐝𝐢𝐜𝐭 𝐚𝐧𝐝 𝐰𝐢𝐧 𝐓𝐨𝐝𝐚𝐲'𝐬 𝐅𝐢𝐟𝐚 𝐖𝐨𝐫𝐥𝐝 𝐂𝐮𝐩 𝐌𝐚𝐭𝐜𝐡. 𝗠𝗲𝘅𝗶𝗰𝗼 𝘃𝘀 𝗣𝗼𝗹𝗮𝗻𝗱
#contestalert #contest #contestalerindia #contestindia #w…",18,#contestalert #contest #contestalerindia #contestindia #w…,5,NEUTRAL
1.59E+18,22/11/2022 12:52,zilliqa_ind,zilliqa_ind,1.56E+18,"RT @RedChilliesLabs: The biggest sports event is happening now: #WorldCup2022.

A medium article about how our portfolio products are celeb…",20,#WorldCup2022.,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Stoneszone,Stoneszone1,1.50E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:52,Richarlison,Richarl701,1.59E+18,Selling 4X cheap !!!!!!!!!!Hey Argentina fans kindly get your ticket 🎫 argentina vs saudi arabia today @Lusail Stadium #FIFA #WorldCup2022 #Qatarworldcup2022,21,#FIFA #WorldCup2022 #Qatarworldcup2022,3,NEUTRAL
1.59E+18,22/11/2022 12:52,کارانفیل,qaranfil22,1.38E+18,"RT @hosseinbastani: After Piranshahr, it is #Javanrud's turn. After Javanrud, it will be the turn of other cities. When the world is busy w…",24,#Javanrud's,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Jeffrey James Hancorn,athelstanhall,1.50E+18,@LauraMcAllister @FIFAWorldCup @Cymru The haters of this world beggars belief. The comments from the vile football fanatics who have no care for human rights takes my breath away..Laura we love you,31,,0,NEGATIVE
1.59E+18,22/11/2022 12:52,Mạnh Nguyễn Quốc,quocmanhnp2354,1.59E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Pleasant,pleasant0x,1.28E+18,"RT @feedpayhq: Predict the correct score and stand a chance to win 5 Scrims (5$)

NB: make sure you are following @feedpayhq

#WorldCup2022…",23,#WorldCup2022…,1,NEUTRAL
1.59E+18,22/11/2022 12:52,eiblin fidder,EiblinFidder,34275553,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:52,Jagruk indian,shyamk1,305571545,"RT @INSIGHTUK2: ""Football as a profession is Haram""

Islamic preacher, Zakir Naik, who inspired some youths to join ISIS also said that #fo…",23,#fo…,1,NEUTRAL
1.59E+18,22/11/2022 12:52,S K,Saurabh_K_,47284467,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:52,世界杯/乐鱼体育/博鱼体育/乐动/足彩/亚美/AG真人/华体会/爱游戏体育/卡塔尔,zetmnb608qavlxw,1.53E+18,Samantha Bernard #乐鱼 #WorldCup2022 #开云 Jerry Benedict Sophia Bright Upton Margery Malcolm Julian Modesty Twain Basil George https://t.co/lVYLQibWBy,18,#乐鱼 #WorldCup2022 #开云,3,NEUTRAL
1.59E+18,22/11/2022 12:52,Monique Roffey,moniqueroffey,8.71E+17,"RT @StefSimanowitz: This is what courage looks like

The Iranian football team refuses to sing the national anthem on biggest stage in the…",23,,0,NEGATIVE
1.59E+18,22/11/2022 12:52,Thang Pham Quoc,SThangPhamQuocS,1.46E+18,"@NboxOfficial @Galxe @CoinMarketCap #NBOXOfficial #Galxe #NFTAirdrop 
Good project
@huythuan89

@PhmThnh92920729

@quynhgiao0302",11,#NBOXOfficial #Galxe #NFTAirdrop,3,NEUTRAL
1.59E+18,22/11/2022 12:52,Андрей Драчиков,fFJrp2Ho1f6R1LT,1.36E+18,@TopGoal_NFT Argentina win,3,,0,NEUTRAL
1.59E+18,22/11/2022 12:52,User,ChinaVirus754,138262077,"RT @hosseinbastani: After Piranshahr, it is #Javanrud's turn. After Javanrud, it will be the turn of other cities. When the world is busy w…",24,#Javanrud's,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Zane,YNKxlFTyAcFixt,1.57E+18,@Shiba_QatarWC fukin awesome! 🔥,4,,0,POSITIVE
1.59E+18,22/11/2022 12:52,Vito MetaFight,VitoCrypto82,1.39E+18,"RT @Prosperpredict: Only 12 Hours Left to Predict on #France vs #Australia 🔥🔥🔥

Pick a side and predict now on Prosper 👇

&gt; https://t.co/bi…",24,#France #Australia,2,NEUTRAL
1.59E+18,22/11/2022 12:52,Anabia Yowell,AnabiaYowell14,1.58E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Minh Thien,Miasu20,9.72E+17,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Lebohang Mntambo,LeboTheFoodie,2905552695,"RT @Heart1049FM: How good are you at predictions? Share your thoughts by telling us who you think will win this match 
🇫🇷 France or 🇦🇺 Aust…",26,,0,NEUTRAL
1.59E+18,22/11/2022 12:52,Eric Hesher,erichesher,7.40E+17,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:52,🌸⁷,gipxs,7.42E+17,"@FahadAlkubaisi @BTS_twt @bts_bighit Your voice is amazing sir, thank u so much.",12,,0,POSITIVE
1.59E+18,22/11/2022 12:52,Firman Hidayat,firmanhasirama5,1.50E+18,"@binary_x @SecondLiveReal Awesome strong project, hopefully in the future it can be even. Congratulations to the team for the excellent project !!!

@amelia_sintya2 @rina_maylani @anjaspurnomo6",25,,0,POSITIVE
1.59E+18,22/11/2022 12:52,Azim khan❤️‍🔥,Azim0333,1.46E+18,"RT @LBank_Exchange: ⚽️Predict #WorldcupQatar2022 Winner With #LBank To Win $500🏆 

💡Follow @LBank_Exchange
💭Comment Winner of #WorldCup2022…",16,#WorldcupQatar2022 #LBank #WorldCup2022…,3,NEUTRAL
1.59E+18,22/11/2022 12:52,Lachimolala,Kifayatirtiza,1.44E+18,@FahadAlkubaisi @BTS_twt @bts_bighit Your vice was so soothing.I love the part of yours also.But as a muslim I really eant to know the meaning of your part😶,27,,0,POSITIVE
1.59E+18,22/11/2022 12:52,ᗪ𝓲𝓵𝓲ρ𝘬ꪊꪑꪖ𝘳ॐ,MSDHONI_LEADER,1.55E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:52,Setanduit01,setanduit01,1.45E+18,"RT @TheAptosLeague: 📢THE AIRDROP HAS ARRIVED!
Join to share the $5,000 prize pool

✅ RT/❤️ &amp; tag 3 frens
✅ Complete all tasks: https://t.co…",24,,0,NEUTRAL
1.59E+18,22/11/2022 12:52,David Tredwen,DavidTredwen,8.65E+17,@oilysailor This is a good thing as actually you get closer 90 minutes of football,15,,0,POSITIVE
1.59E+18,22/11/2022 12:52,IleON||Mental_College,ile_on,1.39E+18,"RT @BitKeepOS: ⚽️#BitKeep Football Carnival is Now Live!⚽️

Activity one:
🎁$2,500 #Giveaway for 50 winners
📅Nov 18-20, 2022
✅Follow @BitKee…",20,#Giveaway,1,NEUTRAL
1.59E+18,22/11/2022 12:52,"Kantapon Yingswad 🛸 (💙,🧡)",mobkantap,1.45E+18,"RT @MechcraftWorld: 📢 Nov 20 #WorldcupQatar2022 start!!!

Let's have fun and Join our DC to complete the task🎁https://t.co/t2xwDChR5e
----…",19,#WorldcupQatar2022,1,POSITIVE
1.59E+18,22/11/2022 12:52,Herr Blabla 🏳️‍🌈,HerrBlabla,1.38E+18,"RT @twitkalk: @DFB_Team @DFB Today I feel #Quatar2022 
Today I feel moneysexual and morally disabled
Today I like a bald spineless ex-redhe…",22,#Quatar2022,1,NEGATIVE
1.59E+18,22/11/2022 12:52,Dank wonkz,DankWonkz,1.30E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,Hilda,Hillda240,1.58E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:52,mamBa,mamBasol2,1.59E+18,"RT @MechcraftWorld: 📢 Nov 20 #WorldcupQatar2022 start!!!

Let's have fun and Join our DC to complete the task🎁https://t.co/t2xwDChR5e
----…",19,#WorldcupQatar2022,1,POSITIVE
1.59E+18,22/11/2022 12:53,Setanduit01,setanduit01,1.45E+18,"@TheAptosLeague The project is implemented professionally and has a clear development plan. Made by a very professional and experienced team. Without doubt, this is one of the best project. 
@RikiTonG1 
@bubiooi 
@CintaiUsusM",32,,0,POSITIVE
1.59E+18,22/11/2022 12:53,Nazi | Web3 Space Supporter,raza_nazi,1.59E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,Shereen Rayan - Sports Broadcaster/Writer,SportsCrazee,21160543,"RT @PabloWeather: USA plays Iran in next week's #WorldCup2022 
Iranian women have flooded to #Qatar because in their home country they are…",22,#WorldCup2022 #Qatar,2,NEGATIVE
1.59E+18,22/11/2022 12:53,David Oliver,mancunianmedic,2582596082,"the more discerning girls were into Starsky
just like the more discerning boys were into Anni-Frid https://t.co/q1MFdKnr8M",17,,0,NEUTRAL
1.59E+18,22/11/2022 12:53,Fernando Cardenas,nando__95,2928091170,RT @HershMcfly: Lmfao #Mexicans are some trolls 😂😂😂 pretending to be Qataris and saying no pictures to other visitors. #Mexico #WorldCup202…,21,#Mexicans #Mexico #WorldCup202…,3,NEUTRAL
1.59E+18,22/11/2022 12:53,👻,jaazzfcb,734322025,"RT @gambabit: $50 #WorldCup Giveaway🕊️

To Enter :
⚽️ Like + RT
⚽️ Guess the score of #Argentina vs #SaudiArabia 
⚽️ Follow Us

1 Lucky Win…",26,#WorldCup #Argentina #SaudiArabia,3,NEUTRAL
1.59E+18,22/11/2022 12:53,Frau Pe,FrauPe7,1.36E+18,"RT @twitkalk: @DFB_Team @DFB Today I feel #Quatar2022 
Today I feel moneysexual and morally disabled
Today I like a bald spineless ex-redhe…",22,#Quatar2022,1,NEGATIVE
1.59E+18,22/11/2022 12:53,Kalpana J M,kalpana7867,147134290,"RT @Unimoni_India: 𝗣𝗿𝗲𝗱𝗶𝗰𝘁 𝗮𝗻𝗱 𝘄𝗶𝗻 𝗧𝗼𝗱𝗮𝘆'𝘀 𝗙𝗶𝗳𝗮 𝗪𝗼𝗿𝗹𝗱 𝗖𝘂𝗽 𝗠𝗮𝘁𝗰𝗵. 𝗔𝗿𝗴𝗲𝗻𝘁𝗶𝗻𝗮 𝘃𝘀 𝗦𝗮𝘂𝗱𝗶 𝗔𝗿𝗮𝗯𝗶𝗮  
#contestalert #contest #contestalerindia #cont…",18,#contestalert #contest #contestalerindia #cont…,4,NEUTRAL
1.59E+18,22/11/2022 12:53,Shubham Gupta🏹🧡,_shubhtweets_,1.27E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:53,Azim khan❤️‍🔥,Azim0333,1.46E+18,"@LBank_Exchange Great promising project. The project was executed in a very professional manner and had a clear development plan. Without a doubt ,this is one of the best projects out there ,success always.
@Siamkha12893914 @Shourav_00 @Mehrin0400

#WorldCup2022

winner will be Argentina",41,#WorldCup2022,1,POSITIVE
1.59E+18,22/11/2022 12:53,arvin(((🔴🤏🌍))).bit,arvinwoe12,1.49E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,Eliot,Misugihzun182,1205256925,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,Spence 😍,Ricky41225182,1.56E+18,Hey Argentina fans kindly get your ticket now right here at cheaper price 🎫 argentina vs saudi arabia today @Lusail Stadium #FIFA #WorldCup2022 #Qatarworldcup2022,24,#FIFA #WorldCup2022 #Qatarworldcup2022,3,NEUTRAL
1.59E+18,22/11/2022 12:53,SpaGH 💊⚡ | 🍫 | 🍄 | 🏔️,MahdyChaaben,7.75E+17,"RT @wolves_division: In the spirit of #WorldCup2022, the Wolves are here to celebrate! Which country are you supporting this year? 🐺

Follo…",22,"#WorldCup2022,",1,POSITIVE
1.59E+18,22/11/2022 12:53,Vaccine and Imms Equalities,C19vece_hub,1.46E+18,RT @Bolton_HCP: Do the double this #WorldCup2022 - get your free flu and Covid-19 booster jabs. Find out if you're eligible and book today…,24,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,Frosties,leefrost75,24942288,@oilysailor Why don’t you tell us how long the ball was in play for each?,15,,0,NEUTRAL
1.59E+18,22/11/2022 12:53,Rømer | Formacar,roemeer,1.49E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,Alessio,Alessiolbj,9.94E+17,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,Godwin Micheal,GodwinM431,1.59E+18,"@ZeusCFF @cryptocom @FIFAWorldCup Goldie pre-sale🔥

#degit #goldielocks #3bears #goldie #GLC 
✅ 8% Buy/Sell
✅ 4% BNB rewards
✅Solid starting LP
✅Compounding tokenomics
✅Sell-less swapper
✅Staking 50% APR
✅Rewards dashboard
✅Miner dApp

https://t.co/6MtJtUgxqs

TG: https://t.co/RyKl8y9KlH
#3470",35,#degit #goldielocks #3bears #goldie #GLC #3470,6,NEUTRAL
1.59E+18,22/11/2022 12:53,Parth,Parth67493578,1.29E+18,"RT @gnuseibeh: Qatar World Cup so far:

1. Invited extremist preacher banned from Britain to preach to Muslim fans 🇬🇧 
2. Banned Jewish wor…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:53,dominic khuong tien lon,LonDominic,1.53E+18,"RT @RoadQatar_WC: ☁️WELCOME TO THE ROADQATAR - AIRDROP CAMPAIGN☁️

⚽️Let's accompany ROADQATAR in the real “Road to Qatar"" of WORLD CUP 202…",22,,0,NEUTRAL
1.59E+18,22/11/2022 12:53,Riad Baameur,RBoy_22,2289663964,"RT @wikileaks: Football Legend Eric Cantona reminds football fans: ""Let's not forget Julian Assange. A journalist jailed in England for pub…",21,,0,NEUTRAL
1.59E+18,22/11/2022 12:53,Harsh Vardhan Singh,harshvardhan48,160998741,"RT @AnonOpsSE: Not sure who this woman is, but she has definitely more balls then any of the football player.

Bravo!

#WorldCup2022 #Boyco…",23,#WorldCup2022 #Boyco…,2,POSITIVE
1.59E+18,22/11/2022 12:53,Manju Bangalore🏏💯💝,VManjunathIndi1,1.38E+18,@ecuabot @FIFAWorldCup @FIFAcom @EASPORTSFIFA @FIFAWWC @fifamedia @fifacom_fr @fifacom_de @FIFAe @fifa_bryan Thank you so much sir,15,,0,POSITIVE
1.59E+18,22/11/2022 12:53,İK,ismaylkzmv,1.38E+18,England 6:2 İran #WorldCup2022 https://t.co/LrRnrEvzHf,5,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,Baron T,Baron_TopGoal,1.37E+18,"🎉Congrats, Round2 England vs Iran Winners!! 

🔸Winning team: @Himochaz 
🔸Score: None
🔸Winning team+Score: None

💰DM us to get your $TMT rewards https://t.co/NKJk7eSHY6",22,,0,POSITIVE
1.59E+18,22/11/2022 12:53,y0! sO'fReSH G! bo0gieb0iblu.eth,chivers_larry,1.06E+18,"RT @Beenetworkintl: Let's goooooaaall⚽️⚽️
Bee Network Football Carnival has started🥳
Come celebrate together🙌
https://t.co/fUYrxPICqL

#bee…",15,#bee…,1,POSITIVE
1.59E+18,22/11/2022 12:53,Giles Usher,GilesCUsher,1.40E+18,"RT @Exploding_Heads: This football pundit has grave concerns about the World Cup in Qatar, but is willing to change his mind if England rea…",24,,0,NEGATIVE
1.59E+18,22/11/2022 12:53,Soccer TV Access,soccertvaccess,1.58E+18,"Australia at the Fifa World Cup 2022: how and when to watch Socceroos vs France live

𝐋𝐢𝐯𝐞 𝐋𝐢𝐧𝐤 𝐇𝐞𝐫𝐞&gt;@Qatarworldcupar

#Australia #France #QatarWorldCup2022

 #FIFAWorldCup2022 #Qatar2022

 #FIFAWorldCup #WorldCup2022 https://t.co/bR6pSuZUFh",27,#Australia #France #QatarWorldCup2022 #FIFAWorldCup2022 #Qatar2022 #FIFAWorldCup #WorldCup2022,7,NEUTRAL
1.59E+18,22/11/2022 12:53,Mahmoud Alsabateen,MahmoudAlsabatn,1.45E+18,@SeCommittee2022 The Qatari authorities prevent obtaining personal identification and personal data #LONDON #السفارة_البريطانية  #UKJO  #UK #Qatar #GENEVA #HumanRights #حقوق_الإنسان_قطر #WorldHumanitarianDay  #ADAM #UNCharter #جوازات_قطر #UNGA #خطاب_أمير_قطر 🙈🙊🙉 https://t.co/oLRDnKm03d,27,#LONDON #السفارة_البريطانية #UKJO #UK #Qatar #GENEVA #HumanRights #حقوق_الإنسان_قطر #WorldHumanitarianDay #ADAM #UNCharter #جوازات_قطر #UNGA #خطاب_أمير_قطر,14,NEUTRAL
1.59E+18,22/11/2022 12:53,Samuel Thiriku,SThiriku,1.19E+18,"RT @ABCBankGroup: Guess the player and stand a chance to win 10GB data to live stream today's match!

To win, tag your friends and follow o…",26,,0,NEUTRAL
1.59E+18,22/11/2022 12:53,LinhDara,thuylinh4444,1.47E+18,"@gate_io @Gateio_Mascots My Winning team is Argentina 🇦🇷
#WorldCup2022 
#GateioWorldCup
@HAnh42972275  @LuckkyUSD @riokie1997",13,#WorldCup2022 #GateioWorldCup,2,NEUTRAL
1.59E+18,22/11/2022 12:53,هەموو ژیناین,zhinakan,1.46E+18,"Isalamic Republic and IRGC have sent armed troops to #Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr and are using Heavy weapons against unarmed civilians to silence their voice. Numbers have been killed and injured.
#WorldCup
#WorldCup2022 
#FIFAWorldCup2022 https://t.co/UaPVdEAcoN",36,"#Kurdistan, #Mahabad, #JavanRood, #Kermanshah, #Piranshahr #WorldCup #WorldCup2022 #FIFAWorldCup2022",8,NEUTRAL
1.59E+18,22/11/2022 12:53,Truong Thu Hien,hientru64243040,1.50E+18,"RT @NMBewitched: Chef🎉🥳🎉
Reserved by @HGLMastifRescue 
Thank you &amp; your #Foster
@TAPNYACC will post details &amp; 📸 

Mighty Village, tysvm
#Ne…",21,#Foster #Ne…,2,POSITIVE
1.59E+18,22/11/2022 12:53,Kennex,Kennex94376749,1.07E+18,"RT @TopGoal_NFT: Enjoy #WorldCup2022 with TopGoal
Predict Match Results, Split Jackpot 

🎲Predict Winning team, draw 2 with 50TMT
🎲Predict…",19,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,lessb832ilepv,lessb832ilepv,1.53E+18,#亚博 #WorldCup2022 #开云体育 Bevis Saroyan Pete Wyat(t) Cash Spender Marian Augustine Max Bloor Magee Wordsworth Jesse Freeman https://t.co/Tibm85LmxT,18,#亚博 #WorldCup2022 #开云体育,3,NEUTRAL
1.59E+18,22/11/2022 12:53,Ferguson | Web3,Ram87361830,1.59E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,Michelle Ptak  💖  💖,Michieptak,40877460,@footydotcom_ England Away would be amazing to roar on the boys! Many thanks #englandworldcup #England #ThreeLions,16,#englandworldcup #England #ThreeLions,3,POSITIVE
1.59E+18,22/11/2022 12:53,Ⓐ,ndftrynt,1.54E+18,"Local Beer at FIFA World Cup Qatar 2022 Fan Festival.

#fifafanfest #fifaworldcup #qatar2022 #worldcup2022 #worldcupqatar2022 #boycottqatar2022 #boycottworldcup2022 https://t.co/VjDupk3km5",18,#fifafanfest #fifaworldcup #qatar2022 #worldcup2022 #worldcupqatar2022 #boycottqatar2022 #boycottworldcup2022,7,NEUTRAL
1.59E+18,22/11/2022 12:53,Adam Joordan,adam_joordan,1.57E+18,"RT @binary_x: ❓Which team will lift the trophy? 🏆 

⚽Join #WorldCup2022 Result Prediction Campaign!

🏆Predict matches and Share $20000 Priz…",20,#WorldCup2022,1,NEUTRAL
1.59E+18,22/11/2022 12:53,亚博体育/乐鱼/老虎机/BG真人/博鱼/八戒/屎币/电竞/王者荣耀/亚博/开云,SabrinaBob9,1.58E+18,Quintina Dorothy #WorldCup2022 Jacqueline Milne Amelia Will #买球平台 Berton Stilwell #BusinessTravel365  https://t.co/noI9bEF9j2,12,#WorldCup2022 #买球平台 #BusinessTravel365,3,NEUTRAL
1.59E+18,22/11/2022 12:53,Onebyus,1byus,1.53E+18,"Busy watching the #WorldCup2022? Don't worry, we got you covered! ⚽️

Register on https://t.co/1v0gOum3kM and leave all the worries following up on your take profits and stop losses! 💰

Copytrade now on #Onebyus! 🤑 https://t.co/lWiuOLqUZd",35,#WorldCup2022? #Onebyus!,2,NEUTRAL
1.59E+18,22/11/2022 12:53,Puto #DestinyIsAll,Dee6416,1.14E+18,Pagoda #WorldCup #WorldCup2022 https://t.co/hjIC86Uzuy,4,#WorldCup #WorldCup2022,2,NEUTRAL
1.59E+18,22/11/2022 12:53,PUBLIC NEWS,publicatheneum,1.58E+18,"https://t.co/HRCliInQrS ""United States settles for draw with Wales in opener"" #WorldCup2022  #WorldCup #WorldcupQatar2022 #worldcup2022qatar #WorldCup2022ET #Soccer #football #footballWorldCup2022 #FootballCup #Noticias #Noticia #news #NewsAlert #NewsUpdate #NewsUpdates",25,#WorldCup2022 #WorldCup #WorldcupQatar2022 #worldcup2022qatar #WorldCup2022ET #Soccer #football #footballWorldCup2022 #FootballCup #Noticias #Noticia #news #NewsAlert #NewsUpdate #NewsUpdates,15,NEUTRAL
